usage_id,customer_id,usage_month,internet_usage_gb,mobile_data_gb,tv_hours_watched
USG013728,CUST0457,2023-08-01,495.0,0,0
USG013729,CUST0457,2023-09-01,478.0,0,0
USG013730,CUST0457,2023-10-01,737.0,0,0
USG013731,CUST0457,2023-11-01,634.0,0,0
USG013732,CUST0457,2023-12-01,500.0,0,0
USG013733,CUST0457,2024-01-01,352.0,0,0
USG013734,CUST0457,2024-02-01,403.0,0,0
USG013735,CUST0457,2024-03-01,598.0,0,0
USG013736,CUST0457,2024-04-01,747.0,0,0
USG013737,CUST0457,2024-05-01,690.0,0,0
USG013738,CUST0457,2024-06-01,410.0,0,0
USG013739,CUST0457,2024-07-01,408.0,0,0
USG013740,CUST0457,2024-08-01,466.0,0,0
USG013741,CUST0457,2024-09-01,685.0,0,0
USG013742,CUST0457,2024-10-01,522.0,0,0
USG013743,CUST0457,2024-11-01,454.0,0,0
USG013744,CUST0457,2024-12-01,637.0,0,0
USG013745,CUST0457,2025-01-01,560.0,0,0
USG013746,CUST0457,2025-02-01,470.0,0,0
USG013747,CUST0457,2025-03-01,778.0,0,0
USG013748,CUST0457,2025-04-01,710.0,0,0
USG013749,CUST0457,2025-05-01,588.0,0,0
USG013750,CUST0457,2025-06-01,447.0,0,0
USG013751,CUST0457,2025-07-01,521.0,0,0
USG013752,CUST0457,2025-08-01,577.0,0,0
USG013753,CUST0457,2025-09-01,731.0,0,0
USG013754,CUST0457,2025-10-01,572.0,0,0
USG013755,CUST0457,2025-11-01,566.0,0,0
USG013756,CUST0457,2025-12-01,633.0,0,0
USG013757,CUST0457,2026-01-01,473.0,0,0
USG013758,CUST0457,2026-02-01,325.0,0,0
USG013759,CUST0457,2026-03-01,408.0,0,0
USG013760,CUST0457,2026-04-01,339.0,0,0
USG013761,CUST0457,2026-05-01,467.0,0,0
USG013762,CUST0457,2026-06-01,345.0,0,0
USG013763,CUST0458,2023-07-01,482.0,0,178
USG013764,CUST0458,2023-08-01,721.65,0,172
USG013765,CUST0458,2023-09-01,995.94,0,54
USG013766,CUST0458,2023-10-01,588.87,0,60
USG013767,CUST0458,2023-11-01,449.61,0,136
USG013768,CUST0458,2023-12-01,362.32,0,25
USG013769,CUST0458,2024-01-01,577.66,0,22
USG013770,CUST0458,2024-02-01,669.82,0,147
USG013771,CUST0458,2024-03-01,817.42,0,78
USG013772,CUST0458,2024-04-01,883.89,0,85
USG013773,CUST0458,2024-05-01,715.84,0,52
USG013774,CUST0458,2024-06-01,449.53,0,180
USG013775,CUST0458,2024-07-01,363.43,0,44
USG013776,CUST0458,2024-08-01,468.95,0,78
USG013777,CUST0458,2024-09-01,605.76,0,40
USG013778,CUST0458,2024-10-01,820.26,0,33
USG013779,CUST0458,2024-11-01,705.97,0,110
USG013780,CUST0458,2024-12-01,816.46,0,168
USG013781,CUST0458,2025-01-01,857.63,0,47
USG013782,CUST0458,2025-02-01,1002.13,0,117
USG013783,CUST0458,2025-03-01,687.22,0,165
USG013784,CUST0458,2025-04-01,969.79,0,115
USG013785,CUST0458,2025-05-01,468.36,0,35
USG013786,CUST0458,2025-06-01,846.45,0,22
USG013787,CUST0458,2025-07-01,411.55,0,118
USG013788,CUST0458,2025-08-01,466.49,0,138
USG013789,CUST0458,2025-09-01,741.5,0,130
USG013790,CUST0458,2025-10-01,819.13,0,72
USG013791,CUST0458,2025-11-01,1075.45,0,31
USG013792,CUST0458,2025-12-01,837.46,0,132
USG013793,CUST0458,2026-01-01,400.81,0,71
USG013794,CUST0458,2026-02-01,629.68,0,20
USG013795,CUST0458,2026-03-01,928.58,0,172
USG013796,CUST0458,2026-04-01,919.95,0,78
USG013797,CUST0458,2026-05-01,835.72,0,94
USG013798,CUST0458,2026-06-01,663.21,0,100
USG013799,CUST0459,2023-07-01,777.0,0,0
USG013800,CUST0459,2023-08-01,611.62,0,0
USG013801,CUST0459,2023-09-01,580.47,0,0
USG013802,CUST0459,2023-10-01,672.66,0,0
USG013803,CUST0459,2023-11-01,635.52,0,0
USG013804,CUST0459,2023-12-01,375.42,0,0
USG013805,CUST0459,2024-01-01,398.52,0,0
USG013806,CUST0459,2024-02-01,736.66,0,0
USG013807,CUST0459,2024-03-01,384.91,0,0
USG013808,CUST0459,2024-04-01,435.12,0,0
USG013809,CUST0459,2024-05-01,739.69,0,0
USG013810,CUST0459,2024-06-01,708.89,0,0
USG013811,CUST0459,2024-07-01,785.95,0,0
USG013812,CUST0459,2024-08-01,386.86,0,0
USG013813,CUST0459,2024-09-01,883.99,0,0
USG013814,CUST0459,2024-10-01,736.9,0,0
USG013815,CUST0459,2024-11-01,975.47,0,0
USG013816,CUST0459,2024-12-01,522.31,0,0
USG013817,CUST0459,2025-01-01,394.59,0,0
USG013818,CUST0459,2025-02-01,955.41,0,0
USG013819,CUST0459,2025-03-01,502.88,0,0
USG013820,CUST0459,2025-04-01,996.83,0,0
USG013821,CUST0459,2025-05-01,595.4,0,0
USG013822,CUST0459,2025-06-01,732.25,0,0
USG013823,CUST0459,2025-07-01,442.44,0,0
USG013824,CUST0459,2025-08-01,569.46,0,0
USG013825,CUST0459,2025-09-01,933.88,0,0
USG013826,CUST0459,2025-10-01,641.04,0,0
USG013827,CUST0459,2025-11-01,1029.57,0,0
USG013828,CUST0459,2025-12-01,663.66,0,0
USG013829,CUST0459,2026-01-01,784.03,0,0
USG013830,CUST0459,2026-02-01,818.71,0,0
USG013831,CUST0459,2026-03-01,747.46,0,0
USG013832,CUST0459,2026-04-01,436.05,0,0
USG013833,CUST0459,2026-05-01,820.24,0,0
USG013834,CUST0459,2026-06-01,906.59,0,0
USG013835,CUST0460,2023-07-01,337.0,0,73
USG013836,CUST0460,2023-08-01,442.46,0,171
USG013837,CUST0460,2023-09-01,257.09,0,121
USG013838,CUST0460,2023-10-01,306.89,0,89
USG013839,CUST0460,2023-11-01,403.37,0,116
USG013840,CUST0460,2023-12-01,171.92,0,42
USG013841,CUST0460,2024-01-01,239.23,0,62
USG013842,CUST0460,2024-02-01,288.09,0,68
USG013843,CUST0460,2024-03-01,156.6,0,89
USG013844,CUST0460,2024-04-01,516.76,0,88
USG013845,CUST0460,2024-05-01,312.4,0,91
USG013846,CUST0460,2024-06-01,543.27,0,124
USG013847,CUST0460,2024-07-01,520.29,0,37
USG013848,CUST0460,2024-08-01,132.93,0,130
USG013849,CUST0460,2024-09-01,341.69,0,41
USG013850,CUST0460,2024-10-01,522.12,0,28
USG013851,CUST0460,2024-11-01,214.71,0,124
USG013852,CUST0460,2024-12-01,377.79,0,62
USG013853,CUST0460,2025-01-01,196.6,0,59
USG013854,CUST0460,2025-02-01,117.23,0,111
USG013855,CUST0460,2025-03-01,535.82,0,44
USG013856,CUST0460,2025-04-01,189.96,0,37
USG013857,CUST0460,2025-05-01,219.12,0,85
USG013858,CUST0460,2025-06-01,478.69,0,71
USG013859,CUST0460,2025-07-01,352.02,0,136
USG013860,CUST0460,2025-08-01,142.57,0,65
USG013861,CUST0460,2025-09-01,540.31,0,30
USG013862,CUST0460,2025-10-01,337.71,0,172
USG013863,CUST0460,2025-11-01,214.03,0,124
USG013864,CUST0460,2025-12-01,346.45,0,89
USG013865,CUST0460,2026-01-01,112.62,0,171
USG013866,CUST0460,2026-02-01,253.43,0,49
USG013867,CUST0460,2026-03-01,329.48,0,106
USG013868,CUST0460,2026-04-01,251.51,0,127
USG013869,CUST0460,2026-05-01,437.88,0,138
USG013870,CUST0460,2026-06-01,499.19,0,152
USG013871,CUST0461,2023-07-01,42.0,0,21
USG013872,CUST0461,2023-08-01,49.0,0,63
USG013873,CUST0461,2023-09-01,39.0,0,108
USG013874,CUST0461,2023-10-01,50.0,0,60
USG013875,CUST0461,2023-11-01,4.0,0,144
USG013876,CUST0461,2023-12-01,50.0,0,89
USG013877,CUST0461,2024-01-01,40.0,0,69
USG013878,CUST0461,2024-02-01,25.0,0,23
USG013879,CUST0461,2024-03-01,9.0,0,35
USG013880,CUST0461,2024-04-01,25.0,0,53
USG013881,CUST0461,2024-05-01,11.0,0,122
USG013882,CUST0461,2024-06-01,13.0,0,100
USG013883,CUST0461,2024-07-01,33.0,0,50
USG013884,CUST0461,2024-08-01,32.0,0,24
USG013885,CUST0461,2024-09-01,28.0,0,147
USG013886,CUST0461,2024-10-01,12.0,0,72
USG013887,CUST0461,2024-11-01,24.0,0,142
USG013888,CUST0461,2024-12-01,10.0,0,172
USG013889,CUST0461,2025-01-01,36.0,0,82
USG013890,CUST0461,2025-02-01,35.0,0,175
USG013891,CUST0461,2025-03-01,7.0,0,174
USG013892,CUST0461,2025-04-01,3.0,0,106
USG013893,CUST0461,2025-05-01,20.0,0,86
USG013894,CUST0461,2025-06-01,19.0,0,149
USG013895,CUST0461,2025-07-01,47.0,0,171
USG013896,CUST0461,2025-08-01,38.0,0,63
USG013897,CUST0461,2025-09-01,2.0,0,96
USG013898,CUST0461,2025-10-01,23.0,0,101
USG013899,CUST0461,2025-11-01,50.0,0,166
USG013900,CUST0461,2025-12-01,45.0,0,81
USG013901,CUST0461,2026-01-01,14.0,0,156
USG013902,CUST0461,2026-02-01,6.0,0,130
USG013903,CUST0461,2026-03-01,43.0,0,60
USG013904,CUST0461,2026-04-01,22.0,0,27
USG013905,CUST0461,2026-05-01,39.0,0,141
USG013906,CUST0461,2026-06-01,8.0,0,125
USG013907,CUST0462,2023-07-01,320.0,0,0
USG013908,CUST0462,2023-08-01,378.7,0,0
USG013909,CUST0462,2023-09-01,666.55,0,0
USG013910,CUST0462,2023-10-01,611.47,0,0
USG013911,CUST0462,2023-11-01,588.27,0,0
USG013912,CUST0462,2023-12-01,445.3,0,0
USG013913,CUST0462,2024-01-01,287.6,0,0
USG013914,CUST0462,2024-02-01,1031.48,0,0
USG013915,CUST0462,2024-03-01,281.14,0,0
USG013916,CUST0462,2024-04-01,591.05,0,0
USG013917,CUST0462,2024-05-01,329.14,0,0
USG013918,CUST0462,2024-06-01,1028.31,0,0
USG013919,CUST0462,2024-07-01,578.66,0,0
USG013920,CUST0462,2024-08-01,399.17,0,0
USG013921,CUST0462,2024-09-01,733.45,0,0
USG013922,CUST0462,2024-10-01,275.71,0,0
USG013923,CUST0462,2024-11-01,321.51,0,0
USG013924,CUST0462,2024-12-01,1001.13,0,0
USG013925,CUST0462,2025-01-01,355.15,0,0
USG013926,CUST0462,2025-02-01,943.09,0,0
USG013927,CUST0462,2025-03-01,230.73,0,0
USG013928,CUST0462,2025-04-01,660.16,0,0
USG013929,CUST0462,2025-05-01,325.75,0,0
USG013930,CUST0462,2025-06-01,735.5,0,0
USG013931,CUST0462,2025-07-01,253.49,0,0
USG013932,CUST0462,2025-08-01,393.53,0,0
USG013933,CUST0462,2025-09-01,739.53,0,0
USG013934,CUST0462,2025-10-01,477.21,0,0
USG013935,CUST0462,2025-11-01,823.57,0,0
USG013936,CUST0462,2025-12-01,885.55,0,0
USG013937,CUST0462,2026-01-01,371.68,0,0
USG013938,CUST0462,2026-02-01,986.28,0,0
USG013939,CUST0462,2026-03-01,804.09,0,0
USG013940,CUST0462,2026-04-01,942.66,0,0
USG013941,CUST0462,2026-05-01,518.24,0,0
USG013942,CUST0462,2026-06-01,623.91,0,0
USG013943,CUST0463,2023-07-01,1253.0,0,0
USG013944,CUST0463,2023-08-01,670.0,0,0
USG013945,CUST0463,2023-09-01,1194.0,0,0
USG013946,CUST0463,2023-10-01,794.0,0,0
USG013947,CUST0463,2023-11-01,823.0,0,0
USG013948,CUST0463,2023-12-01,826.0,0,0
USG013949,CUST0463,2024-01-01,1012.0,0,0
USG013950,CUST0463,2024-02-01,1238.0,0,0
USG013951,CUST0463,2024-03-01,1232.0,0,0
USG013952,CUST0463,2024-04-01,989.0,0,0
USG013953,CUST0463,2024-05-01,915.0,0,0
USG013954,CUST0463,2024-06-01,958.0,0,0
USG013955,CUST0463,2024-07-01,754.0,0,0
USG013956,CUST0463,2024-08-01,778.0,0,0
USG013957,CUST0463,2024-09-01,1249.0,0,0
USG013958,CUST0463,2024-10-01,840.0,0,0
USG013959,CUST0463,2024-11-01,1311.0,0,0
USG013960,CUST0463,2024-12-01,1120.0,0,0
USG013961,CUST0463,2025-01-01,873.0,0,0
USG013962,CUST0463,2025-02-01,998.0,0,0
USG013963,CUST0463,2025-03-01,1401.0,0,0
USG013964,CUST0463,2025-04-01,1418.0,0,0
USG013965,CUST0463,2025-05-01,680.0,0,0
USG013966,CUST0463,2025-06-01,1139.0,0,0
USG013967,CUST0463,2025-07-01,882.0,0,0
USG013968,CUST0463,2025-08-01,664.0,0,0
USG013969,CUST0463,2025-09-01,1483.0,0,0
USG013970,CUST0463,2025-10-01,775.0,0,0
USG013971,CUST0463,2025-11-01,806.0,0,0
USG013972,CUST0463,2025-12-01,706.0,0,0
USG013973,CUST0463,2026-01-01,1364.0,0,0
USG013974,CUST0463,2026-02-01,1413.0,0,0
USG013975,CUST0463,2026-03-01,883.0,0,0
USG013976,CUST0463,2026-04-01,670.0,0,0
USG013977,CUST0463,2026-05-01,1028.0,0,0
USG013978,CUST0463,2026-06-01,816.0,0,0
USG013979,CUST0464,2023-07-01,1150.0,0,0
USG013980,CUST0464,2023-08-01,681.0,0,0
USG013981,CUST0464,2023-09-01,1016.0,0,0
USG013982,CUST0464,2023-10-01,1046.0,0,0
USG013983,CUST0464,2023-11-01,1077.0,0,0
USG013984,CUST0464,2023-12-01,827.0,0,0
USG013985,CUST0464,2024-01-01,700.0,0,0
USG013986,CUST0464,2024-02-01,1418.0,0,0
USG013987,CUST0464,2024-03-01,723.0,0,0
USG013988,CUST0464,2024-04-01,1491.0,0,0
USG013989,CUST0464,2024-05-01,1189.0,0,0
USG013990,CUST0464,2024-06-01,1491.0,0,0
USG013991,CUST0464,2024-07-01,1343.0,0,0
USG013992,CUST0464,2024-08-01,1071.0,0,0
USG013993,CUST0464,2024-09-01,744.0,0,0
USG013994,CUST0464,2024-10-01,897.0,0,0
USG013995,CUST0464,2024-11-01,743.0,0,0
USG013996,CUST0464,2024-12-01,840.0,0,0
USG013997,CUST0464,2025-01-01,1312.0,0,0
USG013998,CUST0464,2025-02-01,796.0,0,0
USG013999,CUST0464,2025-03-01,768.0,0,0
USG014000,CUST0464,2025-04-01,1104.0,0,0
USG014001,CUST0464,2025-05-01,1220.0,0,0
USG014002,CUST0464,2025-06-01,1194.0,0,0
USG014003,CUST0464,2025-07-01,725.0,0,0
USG014004,CUST0464,2025-08-01,1415.0,0,0
USG014005,CUST0464,2025-09-01,1207.0,0,0
USG014006,CUST0464,2025-10-01,1494.0,0,0
USG014007,CUST0464,2025-11-01,673.0,0,0
USG014008,CUST0464,2025-12-01,1206.0,0,0
USG014009,CUST0464,2026-01-01,977.0,0,0
USG014010,CUST0464,2026-02-01,831.0,0,0
USG014011,CUST0464,2026-03-01,765.0,0,0
USG014012,CUST0464,2026-04-01,1205.0,0,0
USG014013,CUST0464,2026-05-01,1232.0,0,0
USG014014,CUST0464,2026-06-01,1109.0,0,0
USG014015,CUST0465,2023-07-01,5.0,49,0
USG014016,CUST0465,2023-08-01,2.65,82,0
USG014017,CUST0465,2023-09-01,31.13,53,0
USG014018,CUST0465,2023-10-01,3.97,50,0
USG014019,CUST0465,2023-11-01,0.0,47,0
USG014020,CUST0465,2023-12-01,26.74,44,0
USG014021,CUST0465,2024-01-01,1.84,84,0
USG014022,CUST0465,2024-02-01,4.19,29,0
USG014023,CUST0465,2024-03-01,0.0,48,0
USG014024,CUST0465,2024-04-01,3.69,43,0
USG014025,CUST0465,2024-05-01,6.44,43,0
USG014026,CUST0465,2024-06-01,0.0,26,0
USG014027,CUST0465,2024-07-01,11.57,57,0
USG014028,CUST0465,2024-08-01,0.0,44,0
USG014029,CUST0465,2024-09-01,0.0,15,0
USG014030,CUST0465,2024-10-01,0.0,62,0
USG014031,CUST0465,2024-11-01,0.0,67,0
USG014032,CUST0465,2024-12-01,0.0,58,0
USG014033,CUST0465,2025-01-01,18.32,62,0
USG014034,CUST0465,2025-02-01,15.52,72,0
USG014035,CUST0465,2025-03-01,0.0,38,0
USG014036,CUST0465,2025-04-01,25.39,85,0
USG014037,CUST0465,2025-05-01,2.4,27,0
USG014038,CUST0465,2025-06-01,0.0,26,0
USG014039,CUST0465,2025-07-01,14.84,49,0
USG014040,CUST0465,2025-08-01,0.0,7,0
USG014041,CUST0465,2025-09-01,0.0,57,0
USG014042,CUST0465,2025-10-01,0.0,55,0
USG014043,CUST0465,2025-11-01,0.0,43,0
USG014044,CUST0465,2025-12-01,18.74,76,0
USG014045,CUST0465,2026-01-01,0.0,68,0
USG014046,CUST0465,2026-02-01,0.0,52,0
USG014047,CUST0465,2026-03-01,0.0,85,0
USG014048,CUST0465,2026-04-01,0.0,63,0
USG014049,CUST0465,2026-05-01,0.0,13,0
USG014050,CUST0465,2026-06-01,0.0,77,0
USG014051,CUST0466,2023-07-01,1362.0,0,0
USG014052,CUST0466,2023-08-01,970.0,0,0
USG014053,CUST0466,2023-09-01,1160.0,0,0
USG014054,CUST0466,2023-10-01,858.0,0,0
USG014055,CUST0466,2023-11-01,1351.0,0,0
USG014056,CUST0466,2023-12-01,1397.0,0,0
USG014057,CUST0466,2024-01-01,914.0,0,0
USG014058,CUST0466,2024-02-01,1109.0,0,0
USG014059,CUST0466,2024-03-01,1094.0,0,0
USG014060,CUST0466,2024-04-01,990.0,0,0
USG014061,CUST0466,2024-05-01,1489.0,0,0
USG014062,CUST0466,2024-06-01,807.0,0,0
USG014063,CUST0466,2024-07-01,709.0,0,0
USG014064,CUST0466,2024-08-01,1284.0,0,0
USG014065,CUST0466,2024-09-01,1282.0,0,0
USG014066,CUST0466,2024-10-01,1471.0,0,0
USG014067,CUST0466,2024-11-01,1474.0,0,0
USG014068,CUST0466,2024-12-01,743.0,0,0
USG014069,CUST0466,2025-01-01,652.0,0,0
USG014070,CUST0466,2025-02-01,1242.0,0,0
USG014071,CUST0466,2025-03-01,1484.0,0,0
USG014072,CUST0466,2025-04-01,1492.0,0,0
USG014073,CUST0466,2025-05-01,891.0,0,0
USG014074,CUST0466,2025-06-01,663.0,0,0
USG014075,CUST0466,2025-07-01,834.0,0,0
USG014076,CUST0466,2025-08-01,657.0,0,0
USG014077,CUST0466,2025-09-01,772.0,0,0
USG014078,CUST0466,2025-10-01,1198.0,0,0
USG014079,CUST0466,2025-11-01,1332.0,0,0
USG014080,CUST0466,2025-12-01,873.0,0,0
USG014081,CUST0466,2026-01-01,1048.0,0,0
USG014082,CUST0466,2026-02-01,1364.0,0,0
USG014083,CUST0466,2026-03-01,1138.0,0,0
USG014084,CUST0466,2026-04-01,961.0,0,0
USG014085,CUST0466,2026-05-01,1148.0,0,0
USG014086,CUST0466,2026-06-01,988.0,0,0
USG014087,CUST0467,2023-07-01,136.0,0,0
USG014088,CUST0467,2023-08-01,327.47,0,0
USG014089,CUST0467,2023-09-01,194.97,0,0
USG014090,CUST0467,2023-10-01,172.0,0,0
USG014091,CUST0467,2023-11-01,153.24,0,0
USG014092,CUST0467,2023-12-01,127.1,0,0
USG014093,CUST0467,2024-01-01,68.57,0,0
USG014094,CUST0467,2024-02-01,117.57,0,0
USG014095,CUST0467,2024-03-01,277.63,0,0
USG014096,CUST0467,2024-04-01,74.51,0,0
USG014097,CUST0467,2024-05-01,190.86,0,0
USG014098,CUST0467,2024-06-01,183.09,0,0
USG014099,CUST0467,2024-07-01,206.2,0,0
USG014100,CUST0467,2024-08-01,225.68,0,0
USG014101,CUST0467,2024-09-01,139.8,0,0
USG014102,CUST0467,2024-10-01,115.26,0,0
USG014103,CUST0467,2024-11-01,129.5,0,0
USG014104,CUST0467,2024-12-01,48.8,0,0
USG014105,CUST0467,2025-01-01,147.08,0,0
USG014106,CUST0467,2025-02-01,292.79,0,0
USG014107,CUST0467,2025-03-01,308.35,0,0
USG014108,CUST0467,2025-04-01,50.87,0,0
USG014109,CUST0467,2025-05-01,267.98,0,0
USG014110,CUST0467,2025-06-01,148.0,0,0
USG014111,CUST0467,2025-07-01,41.8,0,0
USG014112,CUST0467,2025-08-01,67.51,0,0
USG014113,CUST0467,2025-09-01,213.13,0,0
USG014114,CUST0467,2025-10-01,42.89,0,0
USG014115,CUST0467,2025-11-01,245.52,0,0
USG014116,CUST0467,2025-12-01,143.88,0,0
USG014117,CUST0467,2026-01-01,240.12,0,0
USG014118,CUST0467,2026-02-01,42.24,0,0
USG014119,CUST0467,2026-03-01,152.89,0,0
USG014120,CUST0467,2026-04-01,313.1,0,0
USG014121,CUST0467,2026-05-01,168.31,0,0
USG014122,CUST0467,2026-06-01,194.38,0,0
USG014123,CUST0468,2023-07-01,337.0,0,125
USG014124,CUST0468,2023-08-01,587.0,0,157
USG014125,CUST0468,2023-09-01,837.0,0,87
USG014126,CUST0468,2023-10-01,345.0,0,99
USG014127,CUST0468,2023-11-01,478.0,0,123
USG014128,CUST0468,2023-12-01,513.0,0,82
USG014129,CUST0468,2024-01-01,541.0,0,32
USG014130,CUST0468,2024-02-01,373.0,0,61
USG014131,CUST0468,2024-03-01,379.0,0,88
USG014132,CUST0468,2024-04-01,387.0,0,176
USG014133,CUST0468,2024-05-01,714.0,0,103
USG014134,CUST0468,2024-06-01,385.0,0,31
USG014135,CUST0468,2024-07-01,310.0,0,133
USG014136,CUST0468,2024-08-01,750.0,0,147
USG014137,CUST0468,2024-09-01,535.0,0,112
USG014138,CUST0468,2024-10-01,555.0,0,100
USG014139,CUST0468,2024-11-01,630.0,0,128
USG014140,CUST0468,2024-12-01,551.0,0,178
USG014141,CUST0468,2025-01-01,489.0,0,50
USG014142,CUST0468,2025-02-01,565.0,0,32
USG014143,CUST0468,2025-03-01,711.0,0,54
USG014144,CUST0468,2025-04-01,426.0,0,54
USG014145,CUST0468,2025-05-01,341.0,0,83
USG014146,CUST0468,2025-06-01,758.0,0,47
USG014147,CUST0468,2025-07-01,559.0,0,135
USG014148,CUST0468,2025-08-01,812.0,0,128
USG014149,CUST0468,2025-09-01,677.0,0,126
USG014150,CUST0468,2025-10-01,701.0,0,165
USG014151,CUST0468,2025-11-01,661.0,0,62
USG014152,CUST0468,2025-12-01,626.0,0,51
USG014153,CUST0468,2026-01-01,439.0,0,160
USG014154,CUST0468,2026-02-01,719.0,0,84
USG014155,CUST0468,2026-03-01,475.0,0,88
USG014156,CUST0468,2026-04-01,460.0,0,154
USG014157,CUST0468,2026-05-01,835.0,0,145
USG014158,CUST0468,2026-06-01,547.0,0,22
USG014159,CUST0469,2023-07-01,461.0,20,76
USG014160,CUST0469,2023-08-01,556.0,52,142
USG014161,CUST0469,2023-09-01,672.31,21,81
USG014162,CUST0469,2023-10-01,390.09,21,63
USG014163,CUST0469,2023-11-01,770.4,25,138
USG014164,CUST0469,2023-12-01,587.02,57,105
USG014165,CUST0469,2024-01-01,795.16,76,160
USG014166,CUST0469,2024-02-01,706.95,52,124
USG014167,CUST0469,2024-03-01,719.67,52,108
USG014168,CUST0469,2024-04-01,961.88,25,45
USG014169,CUST0469,2024-05-01,765.67,49,68
USG014170,CUST0469,2024-06-01,846.07,9,54
USG014171,CUST0469,2024-07-01,542.29,25,53
USG014172,CUST0469,2024-08-01,567.48,44,59
USG014173,CUST0469,2024-09-01,833.65,50,92
USG014174,CUST0469,2024-10-01,608.85,32,177
USG014175,CUST0469,2024-11-01,442.56,12,91
USG014176,CUST0469,2024-12-01,1020.93,67,106
USG014177,CUST0469,2025-01-01,961.21,31,124
USG014178,CUST0469,2025-02-01,753.01,74,179
USG014179,CUST0469,2025-03-01,690.7,34,138
USG014180,CUST0469,2025-04-01,911.27,33,81
USG014181,CUST0469,2025-05-01,962.55,13,172
USG014182,CUST0469,2025-06-01,706.21,69,56
USG014183,CUST0469,2025-07-01,953.4,32,129
USG014184,CUST0469,2025-08-01,385.1,29,77
USG014185,CUST0469,2025-09-01,573.12,38,125
USG014186,CUST0469,2025-10-01,946.88,5,128
USG014187,CUST0469,2025-11-01,952.61,74,33
USG014188,CUST0469,2025-12-01,421.45,20,154
USG014189,CUST0469,2026-01-01,1072.57,81,143
USG014190,CUST0469,2026-02-01,901.82,7,108
USG014191,CUST0469,2026-03-01,740.53,14,90
USG014192,CUST0469,2026-04-01,786.63,41,166
USG014193,CUST0469,2026-05-01,1012.43,83,20
USG014194,CUST0469,2026-06-01,874.16,62,130
USG014195,CUST0470,2023-07-01,1398.0,0,0
USG014196,CUST0470,2023-08-01,1056.0,0,0
USG014197,CUST0470,2023-09-01,903.0,0,0
USG014198,CUST0470,2023-10-01,1002.0,0,0
USG014199,CUST0470,2023-11-01,1166.0,0,0
USG014200,CUST0470,2023-12-01,1269.0,0,0
USG014201,CUST0470,2024-01-01,1323.0,0,0
USG014202,CUST0470,2024-02-01,1056.0,0,0
USG014203,CUST0470,2024-03-01,902.0,0,0
USG014204,CUST0470,2024-04-01,1226.0,0,0
USG014205,CUST0470,2024-05-01,1372.0,0,0
USG014206,CUST0470,2024-06-01,1235.0,0,0
USG014207,CUST0470,2024-07-01,1439.0,0,0
USG014208,CUST0470,2024-08-01,1194.0,0,0
USG014209,CUST0470,2024-09-01,1230.0,0,0
USG014210,CUST0470,2024-10-01,985.0,0,0
USG014211,CUST0470,2024-11-01,1169.0,0,0
USG014212,CUST0470,2024-12-01,1045.0,0,0
USG014213,CUST0470,2025-01-01,1485.0,0,0
USG014214,CUST0470,2025-02-01,1267.0,0,0
USG014215,CUST0470,2025-03-01,1384.0,0,0
USG014216,CUST0470,2025-04-01,1219.0,0,0
USG014217,CUST0470,2025-05-01,1214.0,0,0
USG014218,CUST0470,2025-06-01,1497.0,0,0
USG014219,CUST0470,2025-07-01,1145.0,0,0
USG014220,CUST0470,2025-08-01,919.0,0,0
USG014221,CUST0470,2025-09-01,1175.0,0,0
USG014222,CUST0470,2025-10-01,701.0,0,0
USG014223,CUST0470,2025-11-01,1500.0,0,0
USG014224,CUST0470,2025-12-01,1135.0,0,0
USG014225,CUST0470,2026-01-01,1120.0,0,0
USG014226,CUST0470,2026-02-01,1442.0,0,0
USG014227,CUST0470,2026-03-01,1463.0,0,0
USG014228,CUST0470,2026-04-01,702.0,0,0
USG014229,CUST0470,2026-05-01,1149.0,0,0
USG014230,CUST0470,2026-06-01,857.0,0,0
USG014231,CUST0471,2023-07-01,343.0,0,0
USG014232,CUST0471,2023-08-01,914.3,0,0
USG014233,CUST0471,2023-09-01,917.4,0,0
USG014234,CUST0471,2023-10-01,633.3,0,0
USG014235,CUST0471,2023-11-01,747.46,0,0
USG014236,CUST0471,2023-12-01,424.94,0,0
USG014237,CUST0471,2024-01-01,458.73,0,0
USG014238,CUST0471,2024-02-01,865.91,0,0
USG014239,CUST0471,2024-03-01,323.39,0,0
USG014240,CUST0471,2024-04-01,344.63,0,0
USG014241,CUST0471,2024-05-01,1001.86,0,0
USG014242,CUST0471,2024-06-01,642.3,0,0
USG014243,CUST0471,2024-07-01,734.26,0,0
USG014244,CUST0471,2024-08-01,648.46,0,0
USG014245,CUST0471,2024-09-01,349.13,0,0
USG014246,CUST0471,2024-10-01,708.25,0,0
USG014247,CUST0471,2024-11-01,293.15,0,0
USG014248,CUST0471,2024-12-01,748.35,0,0
USG014249,CUST0471,2025-01-01,858.69,0,0
USG014250,CUST0471,2025-02-01,862.84,0,0
USG014251,CUST0471,2025-03-01,573.76,0,0
USG014252,CUST0471,2025-04-01,728.44,0,0
USG014253,CUST0471,2025-05-01,1003.41,0,0
USG014254,CUST0471,2025-06-01,518.2,0,0
USG014255,CUST0471,2025-07-01,898.87,0,0
USG014256,CUST0471,2025-08-01,489.59,0,0
USG014257,CUST0471,2025-09-01,979.98,0,0
USG014258,CUST0471,2025-10-01,753.53,0,0
USG014259,CUST0471,2025-11-01,815.32,0,0
USG014260,CUST0471,2025-12-01,352.53,0,0
